id,capitulo,seccion,afirmacion,tipo,tier_seccion,valor_ciep,fuente_oficial,valor_oficial,coincide,discrepancia,tipo_error,contrafactual_explicito,nota
V166,4 Salud,cap 4 §4.3 Sostenibilidad / FONSABI (p.25–26 impresa),"Parte del financiamiento proviene del FONSABI, fuente no recurrente; Figura 4.2 saldo del FONSABI",a/c,juicio,,"ILIF 2022 transitorio Décimo Cuarto (remanente del FONSABI a TESOFE, sin cifra); saldo del fideicomiso (Informes Trimestrales, no en carpeta)","El transitorio ordena concentrar el remanente del patrimonio del FONSABI durante el primer semestre de 2022, sin cifra",no_verificable,,,na,Fuente ex post para el saldo (Informes Trimestrales). La existencia de la extracción está en la ILIF; el monto no.
V167,4 Salud,cap 4 §4.3 Transición epidemiológica (p.26 impresa),"De 2017 a 2019, 29.4 % del presupuesto del IMSS se destinó a seis enfermedades crónicas; el ISSSTE 43.3 % (2014–2019) a 11 crónicas",a,juicio,29.4 %; 43.3 %,Informes financieros IMSS/ISSSTE (externos),,no_verificable,,,na,Fuente externa.
V168,5 Inversión,cap 5 párrafo inicial (p.28 impresa),"Inversión pública 2022: 982,288 mdp, 13.9 % del gasto neto y 3.5 % del PIB",a/b,restitucion,"982,288; 13.9 %; 3.5 %",CGPE 2022 p. 51 (gasto de inversión 982.3 mmp); DEC art. 2; p. 119; p. 102 (gasto de capital 3.5 % PIB),"982.3 mmp ✓; 982,288/7,088,250.3 = 13.86 % ✓; /28,129,300 = 3.49 % ✓",si,,,na,
V169,5 Inversión,cap 5 párrafo inicial (p.28 impresa),"Obra pública 67.2 % del total, capital diferente de obra pública 32.4 %; 53.3 % directamente a infraestructura",b,restitucion,67.2; 32.4; 53.3,Analíticos por objeto PPEF 2022 (no en carpeta),67.2 + 32.4 = 99.6 (falta 0.4 sin explicar),no_verificable,,,na,Analíticos no en carpeta. El resumen dice 55.3 % para infraestructura y aquí 53.3 %: inconsistencia interna.
V170,5 Inversión,cap 5 §5.1 Evolución (p.28 impresa),Inversión proyectada para 2021 (sic) 14.3 % mayor en términos reales al aprobado 2021; obra pública +21.3 %; infraestructura +16.6 %,a/b,restitucion,14.3; 21.3; 16.6,"CGPE 2022 p. 48, 50–51 (inversión total +14.3 %; física +17.7 %); analíticos (no en carpeta)",+14.3 % ✓; obra pública e infraestructura no en carpeta (inversión física CGPE +17.7 %),aprox,,,si,El 14.3 % coincide; 21.3 y 16.6 no verificables (analíticos). Errata: «proyectado para 2021».
V171,5 Inversión,cap 5 §5.1 Evolución (p.28 impresa),"Entre 2014 y 2017 la inversión promedió 1,304,875 mdp reales, casi una tercera parte más que 2022",b,restitucion,"1,304,875; +1/3",Cuenta Pública 2014–2017 (no en carpeta),"1,304,875/982,288 = 1.33 ✓ aritmética",no_verificable,,,no,Fuente ex post; deflactor y año base de los pesos reales no declarados.
V172,5 Inversión,cap 5 §5.1 por función (p.28 impresa),Energía 55.1 % de la inversión; vivienda 20.6 %; comunicaciones y transportes 12.9 % (+47.1 % real); salud 1.7 % y educación 1.8 % (+1.1 % y +8.7 %); 15.7 veces menor que energía,b,restitucion,ver afirmación,Analíticos función × objeto 2021 aprobado y 2022 (no en carpeta),55.1/(1.7+1.8) = 15.7 ✓ aritmética,no_verificable,,,si,Analíticos no en carpeta; la razón 15.7 reproduce con las participaciones citadas.
V173,5 Inversión,cap 5 §5.1 Tren Maya (p.28–29 impresa),"Recursos del Tren Maya +67.3 % real, de 37,633 a 62,942 mdp de 2022",a/b,restitucion,"+67.3 %; 37,633 → 62,942 mdp de 2022","CGPE 2022 p. 14 y 48 (+68.0 % real); p. 49 (63,231.6 mdp)","62,942/37,633 = +67.3 % ✓ aritmética; CGPE: 63,231.6 mdp y +68.0 % (base implícita 63,231.6/1.68 = 37,638 ≈ 37,633 ✓)",no,"62,942 vs 63,231.6 (−0.5 %); 67.3 vs 68.0",perimetro,si,"La base 2021 coincide con la implícita del CGPE; el monto 2022 de CIEP es 289.6 mdp menor que el proyecto prioritario del CGPE (perímetro del programa vs del proyecto), lo que baja la variación de 68.0 a 67.3."
V174,5 Inversión,cap 5 §5.1 Tren Maya (p.28–29 impresa),"1,440 km de vías; 62 km de vías férreas en 2022; parque solar en Campeche",a,restitucion,"1,440 km; 62 km",SHCP 2021g y EM PPEF 2022 p. 101 (no en carpeta),,no_verificable,,,na,EM PPEF 2022 no en carpeta.
V175,5 Inversión,cap 5 §5.1 AIFA (p.29 impresa),En 2022 se proyectan 800 mdp de inversión en equipos de navegación para el SAM vía SCT,a,restitucion,800 mdp,"Analíticos / EM PPEF 2022 (no en carpeta); CGPE p. 49 (conectividad con el AIFA 1,657.8 mdp)","El CGPE lista «Conectividad con el AIFA – Tren Suburbano» 1,657.8 mdp, concepto distinto",no_verificable,,,na,EM PPEF 2022 / analíticos no en carpeta.
V176,5 Inversión,cap 5 §5.1 Dos Bocas (p.29 impresa),Los recursos para Dos Bocas disminuirían 3.7 % real en 2022,a/b,restitucion,−3.7 %,EM PPEF 2022 p. 97–98 y analíticos (no en carpeta); CGPE p. 118 (Ramo 18 Energía −3.6 %),Ramo Energía (que contiene la aportación patrimonial) −3.6 % real,no_verificable,,,si,"EM PPEF 2022 no en carpeta. El Ramo 18, que según CIEP es 97.5 % aportación a Dos Bocas, cae 3.6 %, coherente con −3.7 %."
V177,5 Inversión,cap 5 §5.1 Tulum (p.29–30 impresa),"Por primera vez se proyecta inversión para el Aeropuerto de Tulum: 11,031 mdp en 2022 a cargo de la Sedena",a,restitucion,"11,031 mdp",EM PPEF 2022 p. 97–98 / analíticos (no en carpeta),,no_verificable,,,na,EM PPEF 2022 no en carpeta.
V178,5 Inversión,cap 5 §5.2 Incidencia (p.30 impresa),Infraestructura económica y social inciden en crecimiento y bienestar; mujeres principales usuarias de infraestructura social,c,mixta,,,,,,,na,Juicio con literatura externa.
V179,5 Inversión,cap 5 §5.3 Implicaciones (p.30 impresa),3.5 % del PIB es inferior al mínimo de 4.5 % del Banco Mundial; entre 2014 y 2019 la inversión promedió 4.3 % del PIB,b/c,juicio,3.5; 4.5; 4.3,"Rozenberg y Fay (2019, externo); CGPE 2021 p. 77 (gasto de capital % PIB 2014–2019: 5.1, 5.1, 5.9, 3.8, 3.1, 3.1)",Promedio 2014–2019 del gasto de capital CGPE 2021 = 4.35 % ≈ 4.3 ✓,aprox,,,na,El 4.5 % es externo; el promedio 4.3 reproduce con la serie de gasto de capital del CGPE 2021 (4.35).
V180,6 Federalizado,cap 6 párrafo inicial (p.32 impresa),"Gasto federalizado 2022: 2,108,869.1 mdp reales; 7.5 % del PIB; 29.7 % del gasto neto",a/b,restitucion,"2,108,869.1; 7.5 %; 29.7 %","CGPE 2022 p. 50 (2,108.9 mmp de 2022); p. 119; DEC art. 2","2,108.9 ✓; 7.50 % ✓; 29.75 % (→ 29.8)",aprox,29.7 vs 29.75,,na,§6.1 dice 29.8 %; el párrafo inicial y el resumen 29.7 %.
V181,6 Federalizado,cap 6 párrafo inicial (p.32 impresa),"Participaciones 48.3 %, aportaciones 42.2 %, resto 9.4 % (convenios, subsidios y salud pública)",b,restitucion,48.3; 42.2; 9.4,CGPE 2022 p. 50,"1,019.5/2,108.9 = 48.3; 890.5/2,108.9 = 42.2; 198.8/2,108.9 = 9.4",si,,,na,
V182,6 Federalizado,cap 6 párrafo inicial (p.32 impresa),"De las aportaciones, 55.3 % a educación, 16.6 % fortalecimiento institucional, 13.2 % salud, 12.4 % infraestructura, 1.6 % asistencia social, 0.9 % seguridad",b,restitucion,55.3 / 16.6 / 13.2 / 12.4 / 1.6 / 0.9,"DEC 2022 Anexo 22 p. 86–87 (FONE 424,326.2; FASSA 117,537.2; FAIS 94,321.0; FORTAMUN 95,547.8; FAM AS 13,962.8; FAM IE 16,391.1; FAETA 8,019.4; FASP 7,988.0; FAFEF 52,205.8) y Anexo 1 (Ramo 25 60,244.8)","Denominador 890,544.4 (R33 + R25): educación (FONE+FAETA+R25) 55.3 %; FAFEF+FORTAMUN 16.6 %; FASSA 13.2 %; FAIS+FAM IE 12.4 %; FAM AS 1.6 %; FASP 0.9 %",si,,,na,"Reproduce sólo si el denominador incluye el Ramo 25 (890.5 mmp, como en CGPE p. 50) y educación incluye el Ramo 25; la nota 10 de CIEP no menciona el Ramo 25."
V183,6 Federalizado,cap 6 §6.1 Evolución (p.32 impresa),Gasto federalizado +4.7 % real; RFP +7.3 %; participaciones +6.7 % y aportaciones +2.7 %,a/b,restitucion,4.7; 7.3; 6.7; 2.7,"CGPE 2022 p. 50; ILIF 2022 art. 1o. (RFP 3,728,987.5) e ILIF 2021 (3,351,759.7)","+4.7 % ✓; 3,728,987.5/(3,351,759.7×1.037) = +7.3 % ✓; +6.7 % ✓; +2.7 % ✓",si,,,si,
V184,6 Federalizado,cap 6 §6.1 Evolución (p.32 impresa),El gasto federalizado ejercido en 2019 es 2.9 % mayor al proyectado 2022; el de 2014 es 1.1 veces,b,restitucion,2.9 %; 1.1 veces,Cuenta Pública 2014 y 2019 (no en carpeta); deflactor CIEP (nota 11),,no_verificable,,,no,Fuente ex post; deflactor propio de CIEP no declarado numéricamente.
V185,6 Federalizado,cap 6 §6.1 Evolución (p.32 impresa),"29.8 % del gasto neto y 7.5 % del PIB en 2022, mismas cifras que en 2021 (29.7 % en 2021)",b,restitucion,29.8; 7.5; 2021: 29.7 y 7.5,"CGPE 2022 p. 50 (2022: 2,108.9; 2021 PEF 2,014.2 mmp de 2022); EM PPEF 2021 p. 201 (1,867,338.4); DEC 2021 art. 2; CGPE p. 39","2022: 29.75 % y 7.50 % ✓. 2021 con EM 2021 (1,867.3): 29.7 % del gasto neto y 7.5 % del PIB de aprobación ✓; con la base 2021 del CGPE 2022 (2,014.2/1.037 = 1,942.3): 30.9 % y 7.8 %",si,,,no,El 2021 reproduce con el perímetro de la EM 2021 (nota 12 CIEP); el CGPE 2022 amplía el perímetro 2021 («otros conceptos» 191.3 vs 109.8) y con él las proporciones de 2021 serían mayores. No se declara la base.
V186,6 Federalizado,cap 6 §6.1 Distribución por entidad (p.33 impresa),"CDMX 22,882; Campeche 20,096; Colima 18,945 pesos reales per cápita; Guanajuato 12,875 y Estado de México 12,772; mismos extremos en 2021",b,restitucion,ver afirmación,"Distribución por entidad del PPEF 2022 (EM/analíticos, no en carpeta); CONAPO 2020 (externo)",,no_verificable,,,no,EM PPEF 2022 no en carpeta; población externa; año base de los pesos reales no declarado.
V187,6 Federalizado,cap 6 §6.1 ¿En qué se gasta? (p.34 impresa),"En 2019, 87.6 % de las participaciones se destinó a gasto corriente y 84.3 % de las aportaciones para salud a servicios generales",a,restitucion,87.6 %; 84.3 %,ASF 2019a/b; SHCP 2021i (externos),,no_verificable,,,na,Fuente externa (ASF).
V188,6 Federalizado,cap 6 §6.2 Incidencia (p.34 impresa),El gasto federalizado promediaría 88 % de los recursos subnacionales en 2022 y la recaudación local 12 %,b/c,mixta,88 % / 12 %,SHCP 2021i (externo),,no_verificable,,,na,Fuente externa; sección «Incidencia» = mixta.
V189,6 Federalizado,cap 6 §6.3 Implicaciones (p.34 impresa),El gasto federalizado real 2022 es menor al de años previos a la pandemia; conviene fortalecer la recaudación local,c,juicio,,,,,,,na,Juicio.
V190,7 Educación,cap 7 párrafo inicial (p.36 impresa),"Gasto educativo PPEF 2022: 883,929 mdp; +1.9 % real; 3.1 % del PIB (−0.06 pp), la proporción más baja en los últimos ocho años",a/b,restitucion,"883,929; +1.9 %; 3.1 %; −0.06 pp; mínimo en 8 años","EM PPEF 2022 clasificación funcional (no en carpeta); CGPE 2022 p. 49 (Educación, cultura y deporte 887.8 mmp, +2.2 %); p. 89 (función educación % PIB: 3.6, 3.4, 3.1, 3.0, 3.0, 3.3, 3.1)","883,929/28,129,300 = 3.14 % ✓. Función educación 2022 no en el CGPE. En la serie del CGPE p. 89, 2018 y 2019 (3.0 %) son menores que 3.1 %",no_verificable,,,no,EM PPEF 2022 no en carpeta. La afirmación «más baja en ocho años» contradice la serie oficial de función educación (3.0 % en 2018 y 2019) salvo que el perímetro CIEP difiera. El −0.06 pp reproduce con el PIB revisado de 2021.
V191,7 Educación,cap 7 párrafo inicial (p.36 impresa),Una de cada diez escuelas de básica sin electricidad y una de cada cuatro sin agua potable (SEP 2021),a,restitucion,1/10; 1/4,SEP (externo),,no_verificable,,,na,Fuente externa.
V192,7 Educación,cap 7 §7.1 Evolución (p.36 impresa),Reducción promedio de 1.1 % real anual desde 2014; +3.9 % en 2015; caídas 2016–2018 y 2021; tres subfunciones ejercen 90 %,b,restitucion,−1.1 %; 3.9 %; 90 %,Cuenta Pública 2014–2020 (no en carpeta),,no_verificable,,,no,Fuente ex post.
V193,7 Educación,cap 7 §7.1 Propósitos (p.36 impresa),"Media superior +5 % real, 14.9 % del gasto educativo; deporte −14.3 %; desarrollo tecnológico −3.6 %",b,restitucion,5 %; 14.9 %; −14.3 %; −3.6 %,Analíticos por subfunción 2021 aprobado y 2022 (no en carpeta),,no_verificable,,,si,Analíticos no en carpeta.
V194,7 Educación,cap 7 §7.1 Programas prioritarios (p.36 impresa),Becas para el bienestar +0.3 % real; Universidades para el Bienestar sin aumento; La Escuela es Nuestra +9.6 %,a/b,restitucion,0.3 %; 0 %; 9.6 %,"CGPE 2022 p. 49 (Programas de Becas 82,628.2; UBBJ 1,037.7; LEEN 13,964.3); CGPE 2021 p. 54 (PPEF 2021: becas 33,171.6 + 31,937.0 + 10,176.4 = 75,285.0; LEEN 12,280.3); PEF 2021 por programa (no en carpeta)","LEEN: 13,964.3/(12,280.3×1.037) = +9.7 % (base PPEF) ≈ 9.6 ✓. Becas: el agregado CGPE (82,628.2 vs 75,285.0) daría +5.8 %, pero el perímetro CIEP (4 programas, nota 14) difiere. UBBJ 2021 no en carpeta",no_verificable,,,si,PEF 2021 aprobado por programa no en carpeta; LEEN reproduce con el PPEF 2021.
V195,7 Educación,cap 7 cuadro 7.1 (p.37 impresa),"TMCA alumnos 2015–2021: básica −0.78, media superior 1.53, superior 3.02, posgrado 3.64; presupuesto 2015–2022: −1.23, 0.44, −1.30, −1.43",b,restitucion,ver afirmación,SEP (externo); Cuenta Pública 2015–2020 (no en carpeta),,no_verificable,,,no,Fuentes externa y ex post.
V196,7 Educación,cap 7 §7.2 Incidencia (p.37 impresa),Matrícula de básica −0.8 % anual y gasto −1.2 % real anual 2015–2021; media superior única con crecimiento real,b,mixta,−0.8 %; −1.2 %,SEP (externo); Cuenta Pública (no en carpeta),Coincide con el cuadro 7.1 (−0.78; −1.23),no_verificable,,,no,Sección «Incidencia» = mixta. Fuentes externas.
V197,7 Educación,cap 7 §7.2 Gasto por estudiante (p.38 impresa),El gasto por alumno disminuye en todos los niveles desde 2016; en básica crecerá 3.8 % real por contracción de alumnos,b,mixta,+3.8 %,SEP (externo); analíticos (no en carpeta),,no_verificable,,,no,Fuentes externas; Figura 7.2 no verificable.
V198,7 Educación,cap 7 §7.3 Implicaciones (p.38 impresa),Sólo 1.1 % del gasto educativo para iniciar la Reforma Educativa de 2019,b/c,juicio,1.1 %,Analíticos por programa (no en carpeta),,no_verificable,,,na,Analíticos no en carpeta.
V199,8 Cuidados,cap 8 párrafo inicial (p.40 impresa),"Se identifican 27,169.9 mdp para cuidados: 0.4 % del gasto neto y 0.1 % del PIB",b,restitucion,"27,169.9; 0.4 %; 0.1 %",Metodología CIEP (2021) sobre analíticos por programa (no en carpeta); DEC art. 2; CGPE p. 119,"27,169.9/7,088,250.3 = 0.38 % ✓; /28,129,300 = 0.10 % ✓",no_verificable,,,na,Los cocientes reproducen; el monto exige el analítico por programa con el perímetro CIEP (no en carpeta).
V200,8 Cuidados,cap 8 §8.1 Evolución (p.40 impresa),+9 % real vs PEF 2021; −15.4 % real vs ejercido 2020; por Educación Inicial y Básica Comunitaria y Expansión de la Educación Inicial,b,restitucion,+9 %; −15.4 %,Analíticos por programa 2021 aprobado y 2022 (no en carpeta); Cuenta Pública 2020 (no en carpeta),,no_verificable,,,si,Analíticos no en carpeta; fuente ex post para 2020.
V201,8 Cuidados,cap 8 §8.1 ¿Quiénes gastan? (p.40 impresa),"IMSS 53.2 %, SEP 22.3 %, Bienestar 14.8 %, ISSSTE 9.7 %; SEP +31 % real",b,restitucion,53.2; 22.3; 14.8; 9.7; +31 %,Analíticos por programa y ramo (no en carpeta),53.2 + 22.3 + 14.8 + 9.7 = 100.0 ✓,no_verificable,,,si,Analíticos no en carpeta; las participaciones suman 100.
V202,8 Cuidados,cap 8 §8.1 ¿En qué se gasta? (p.40 impresa),"Servicios generales 47 %, transferencias 29.8 %, servicios personales 18.1 %, materiales 4.8 %",b,restitucion,47; 29.8; 18.1; 4.8,Analíticos por objeto (no en carpeta),47 + 29.8 + 18.1 + 4.8 = 99.7,no_verificable,,,na,Analíticos no en carpeta.
V203,8 Cuidados,cap 8 §8.2 Incidencia (p.40–41 impresa),"Nueve programas en cuatro grupos: niñez 20,655.4 mdp (76 %); grupos que incluyen niñez 5,297.7 (19.4 %); adultos mayores 1.1 %; por condición 3.4 %",b,mixta,"9; 20,655.4 (76 %); 5,297.7 (19.4 %); 1.1; 3.4",Metodología CIEP (2021); analíticos (no en carpeta),"20,655.4/27,169.9 = 76.0 % ✓; 5,297.7/27,169.9 = 19.5 % (CIEP 19.4); 76 + 19.5 + 1.1 + 3.4 = 100",no_verificable,,,na,Aritmética interna reproduce al redondeo; programas no verificables con la carpeta.
V204,8 Cuidados,cap 8 §8.2 Incidencia (p.41 impresa),IMSS e ISSSTE cubren 42.7 % de la población; un solo programa atiende a 11.1 millones de adultos mayores en 2022; 6.1 millones de personas con discapacidad,a,mixta,42.7 %; 11.1 millones; 6.1 millones,"CONAPO 2020 e INEGI (externos); CGPE 2022 p. 107 (población 65+ en 2022: 10.3 millones, 8.0 %)",El CGPE cifra la población de 65 y más en 10.3 millones para 2022,no_verificable,,,na,"Fuentes externas; el CGPE p. 107 (CONAPO) da 10.3 millones de 65+, 0.8 millones menos que los 11.1 de CIEP (definición o proyección distinta)."
V205,8 Cuidados,cap 8 §8.3 Implicaciones (p.41 impresa),Al menos 3.3 millones de personas cuidan sin remuneración (INEGI 2021a); la participación laboral femenina no ha recuperado niveles prepandemia,a/c,juicio,3.3 millones,INEGI ENOE/ENASIC (externo),,no_verificable,,,na,Fuente externa.
V206,9 Seguridad,cap 9 párrafo inicial (p.45 impresa),"Gasto en seguridad +1.8 % real vs aprobado 2021; 4.6 % del PPEF; Justicia 39.4 %, Seguridad Nacional 35.5 %, Asuntos de Orden Público 23 %",b,restitucion,1.8 %; 4.6 %; 39.4; 35.5; 23,"Cuadro 9.1 CIEP (328,122.3); DEC art. 2; analíticos funcionales 2021 (no en carpeta)","328,122.3/7,088,250.3 = 4.63 % ✓; Justicia 129,164.6/328,122.3 = 39.4 % ✓; Seguridad Nacional 116,426.8 = 35.5 % ✓; Orden público 75,502.7 = 23.0 % ✓; +1.8 % no verificable",no_verificable,,,si,Las participaciones reproducen con el cuadro 9.1; la variación exige el analítico funcional 2021 aprobado (no en carpeta). Perímetro CIEP: cinco funciones de la finalidad gobierno.
V207,9 Seguridad,cap 9 §9.1 Evolución (p.45 impresa),Caída de 0.6 % real anual 2014–2022; +4.5 % 2014–2015; −8.5 % dos años después; 1.2 % del PIB en 2022,b,restitucion,−0.6 %; 4.5 %; −8.5 %; 1.2 %,Cuenta Pública 2014–2020 (no en carpeta); CGPE p. 119,"328,122.3/28,129,300 = 1.17 % ✓",no_verificable,,,no,Fuente ex post para la serie; el 1.2 % reproduce con el cuadro 9.1.
V208,9 Seguridad,cap 9 §9.1 Propósitos (p.45 impresa),Policía +66.2 % real; Impartición de Justicia +3.6 % (plazas del CJF); Defensa −23.5 %,b,restitucion,66.2; 3.6; −23.5,Analíticos por subfunción 2021 aprobado y 2022 (no en carpeta); CGPE p. 118 (Poder Judicial +3.8 %; Defensa Nacional −10.8 %),Poder Judicial (ramo) +3.8 %; Ramo 07 −10.8 %,no_verificable,,,si,"Analíticos no en carpeta; los ramos asociados (CJF, Sedena) muestran el signo esperado."
V209,9 Seguridad,cap 9 §9.1 Instituciones (p.45 impresa),"Guardia Nacional +69.8 % real; 2,733 mdp para liquidaciones; SEMAR +2.6 % real (aduanas; dos programas nuevos)",a/b,restitucion,"69.8 %; 2,733; 2.6 %","Analíticos por UR/programa (no en carpeta); CGPE p. 118 (Marina +1.8 % vs PEF); DEC 2021 Anexo 1 (35,476.7)","GN no verificable; Marina: 37,750.2/(35,476.7×1.037) = +2.6 % con base PPEF 2021; CGPE +1.8 % vs PEF",no,SEMAR 2.6 vs 1.8,contrafactual,si,GN y liquidaciones no verificables (analíticos). El +2.6 % de SEMAR repite el del cuadro 3.2: base Anexo 1 PPEF 2021 en vez del PEF 2021 del CGPE.
V210,9 Seguridad,cap 9 cuadro 9.1 (p.47 impresa),"Distribución por subfunción: Policía 64,878.4 (19.8 %); Protección civil 146 (0.04 %); Otros orden público 1,840.3 (0.6 %); SNSP 8,638 (2.7 %); Política interior 1,494.5 (0.5 %); Función pública 4,424.2 (1.3 %); Asuntos jurídicos 147.3 (0.04 %); Impartición 82,453.2 (25.1 %); Procuración 19,025.6 (5.8 %); Reclusión 23,872.2 (7.3 %); DDHH 3,813.6 (1.2 %); Acceso a la información «8962.2» (0.3 %); Defensa 81,046.5 (24.7 %); Marina 32,569.8 (9.9 %); Inteligencia 2,810.5 (0.9 %); total 328,122.3",a/b,restitucion,ver afirmación,Analíticos por subfunción PPEF 2022 (no en carpeta),"Con 896.2 para acceso a la información la suma es 328,056.3 (≈ total, diferencia 66); con 8,962.2 sería 336,122.3. Porcentajes: 19.8 ✓; 0.04 ✓; 0.6 ✓; 2.6 (CIEP 2.7); 0.5 ✓; 1.3 ✓; 0.04 ✓; 25.1 ✓; 5.8 ✓; 7.3 ✓; 1.2 ✓; 0.27 ✓ con 896.2; 24.7 ✓; 9.9 ✓; 0.9 ✓",no_verificable,,,na,"Montos por subfunción no en carpeta. Errata interna: «8962.2» debe ser 896.2 (0.3 %); SNSP 8,638/328,122.3 = 2.63 % (CIEP 2.7)."
V211,9 Seguridad,cap 9 §9.2 Incidencia (p.47 impresa),SEDENA −10.8 % real por eliminación de programas de infraestructura; Defensa de la Integridad −2.2 % real 2014–2022; SEDENA ejerce más de lo aprobado desde 2019 por el AIFA,a/b,mixta,−10.8 %; −2.2 %,CGPE 2022 p. 118 (Defensa Nacional −10.8 %); Cuenta Pública 2014–2020 (no en carpeta),−10.8 % ✓; el resto ex post,aprox,,,si,Sección «Incidencia» = mixta. El −10.8 % coincide; la serie del programa y los ejercidos son ex post (no verificables).
V212,9 Seguridad,cap 9 §9.2 Incidencia (p.47 impresa),La inseguridad es la principal preocupación de 68.2 % de las personas (ENVIPE 2020),a,mixta,68.2 %,INEGI ENVIPE 2020 (externo),,no_verificable,,,na,Fuente externa.
V213,9 Seguridad,cap 9 §9.3 Implicaciones (p.48 impresa),Los delitos costaron 1.5 % del PIB (ENVIPE 2020) mientras el presupuesto de seguridad sería 1.2 % del PIB,a/b,juicio,1.5 %; 1.2 %,INEGI ENVIPE (externo); cuadro 9.1 y CGPE p. 119,1.2 % ✓ (1.17),no_verificable,,,na,El 1.5 % es externo; el 1.2 % reproduce.
V214,10 Medio ambiente,cap 10 párrafo inicial (p.50 impresa),Protección ambiental aumenta 27.5 %; representa 0.065 % del PIB y 0.26 % del PPEF 2022,b,restitucion,+27.5 %; 0.065 %; 0.26 %,"Cuadro 10.1 CIEP (18,172 mdp); CGPE p. 119; DEC art. 2; EM PPEF 2021 p. 203 (protección ambiental PPEF 2021 13,187.4 mdp de 2021); PEF 2021 por función (no en carpeta)","18,172/28,129,300 = 0.0646 % ✓; 18,172/7,088,250.3 = 0.256 % ✓; 18,172/(13,187.4×1.037) = +32.9 % con base PPEF 2021; el 27.5 % implica base PEF 2021 de 13,744 mdp",no_verificable,,,si,Los cocientes reproducen; la base PEF 2021 aprobado por función no está en carpeta (con el PPEF 2021 la variación sería +32.9 %). Ver también CGPE p. 89: 0.1 % PIB.
V215,10 Medio ambiente,cap 10 §10.1 ¿Quién gasta? (p.50 impresa),"CONAGUA 78 % del total y +27 %; CONANP 5 % y −1.2 %, 182 áreas naturales (una sexta parte del territorio); PROFEPA 4 % y +0.9 %",a/b,restitucion,78 %; 27 %; 5 %; −1.2 %; 182; 4 %; 0.9 %,Analíticos por UR 2021 aprobado y 2022 (no en carpeta); CONANP (externo),,no_verificable,,,si,Analíticos por UR no en carpeta.
V216,10 Medio ambiente,cap 10 §10.1 ¿En qué se gasta? (p.50–52 impresa),"Administración del agua +50 % (inversión +1,453 %, tres mil millones); aguas residuales inversión +45 %; otros de protección ambiental +8 %; diversidad biológica −1.2 %",b,restitucion,"50 %; 1,453 %; 3,000; 45 %; 8 %; −1.2 %",Analíticos subfunción × objeto 2021 aprobado y 2022 (no en carpeta); cuadro 10.1 CIEP,"El cuadro 10.1 reporta inversión +944 % (no 1,453 %), aguas residuales +33 % (no 45 %) y otros 0 % (no 8 %)",no_verificable,,,si,Analíticos no en carpeta. Inconsistencias internas texto–cuadro en tres cifras.
V217,10 Medio ambiente,cap 10 cuadro 10.1 (p.51 impresa),"Cuadro 10.1: administración del agua 8,389 (46 %; 0.12 % PPEF; +50 %; inversión +944 %); aguas residuales 5,726 (32 %; 0.08 %; +19 %; +33 %); otros 3,169 (17 %; «6.4 %» PPEF; 0 %; +84 %); diversidad biológica 887 (5 %; 0.01 %; −1.2 %; −11 %); total 18,172 (100 %; 0.26 %; +27 %; +113 %)",a/b,restitucion,ver afirmación,Analíticos por subfunción (no en carpeta); DEC art. 2,"Suma 8,389+5,726+3,169+887 = 18,171 ✓; participaciones 46.2/31.5/17.4/4.9 ✓; % PPEF 0.118/0.081/0.045/0.013: el «6.4 %» de otros debe ser 0.04 %",no_verificable,,,si,"Montos no verificables; errata en «6.4 %» (0.045 %). La fuente del cuadro cita «ILIF 2021», que no contiene gasto."
V218,10 Medio ambiente,cap 10 §10.2 Incidencia (p.52 impresa),28 % de la población no tiene acceso diario al agua,a,mixta,28 %,"Grupo de Trabajo para la Transición Hacendaria (2021, externo)",,no_verificable,,,na,Fuente externa.
V219,10 Medio ambiente,cap 10 §10.3 Implicaciones (p.52 impresa),La desatención a otras funciones de protección ambiental pone en riesgo la equidad intergeneracional,c,juicio,,,,,,,na,Juicio.
V220,11 Energía,cap 11 párrafo inicial (p.54 impresa),"Gasto al sector energético +6.5 % real vs PEF 2021; 4.8 % del PIB, la proporción más alta desde 2017",b,restitucion,+6.5 %; 4.8 %; máximo desde 2017,"Cuadro 11.1 CIEP (1,346,359.7); CGPE p. 119; p. 89 (combustibles y energía % PIB: 4.8, 5.5, 3.3, 3.4, 3.9, 3.8, 3.9 a / 4.5 est.)","1,346,359.7/28,129,300 = 4.79 % ✓. En la serie oficial de la función combustibles y energía, 2016 (5.5) supera y 2017–2021 (3.3–4.5) están por debajo: «más alta desde 2017» es compatible",aprox,,,si,"El 4.8 % reproduce; la variación exige analíticos 2021 aprobado con el perímetro CIEP (no en carpeta). La comparación histórica es compatible con la serie funcional del CGPE, aunque los perímetros difieren."
V221,11 Energía,cap 11 §11.1 Evolución (p.54 impresa),En 2014–2021 el sector representó en promedio 19.6 % del gasto total y 4.9 % del PIB,b,restitucion,19.6 %; 4.9 %,Cuenta Pública 2014–2020 (no en carpeta); CGPE p. 89,Promedio 2015–2021a de la función combustibles y energía (CGPE p. 89) = 4.1 % PIB,no_verificable,,,no,Fuente ex post; con la serie funcional del CGPE (perímetro más estrecho) el promedio sería 4.1 %.
