id,capitulo,seccion,afirmacion,tipo,tier_seccion,valor_ciep,fuente_oficial,valor_oficial,coincide,discrepancia,tipo_error,contrafactual_explicito,nota
V209,Cap. 3 Gasto público presupuestario,3.1 Espacio fiscal (p.22-23),"Espacio fiscal = ingresos tributarios y no tributarios menos gastos ineludibles (pensiones, costo financiero, aportaciones y participaciones, EPE y ECPD); se ha reducido desde 2021",b/c,restitucion,,Cuenta Pública 2021 (ausente),,no_verificable,,,na,Definición propia; la serie 2021 requiere Cuenta Pública.
V210,Cap. 3 Gasto público presupuestario,3.1 Espacio fiscal (p.23),Ingresos tributarios y no tributarios = 22.7 % del PIB; espacio fiscal 2023 = 2 % del PIB,b,restitucion,22.7; 2,CGPE 2023 p.150,"22.7 (ingresos presupuestarios, incluye Pemex/CFE/IMSS/ISSSTE); 22.7−20.7 = 2.0",si,,,na,'Tributarios y no tributarios' = ingresos presupuestarios totales (incluye organismos y empresas).
V211,Cap. 3 Gasto público presupuestario,3.1 Espacio fiscal (p.23),Espacio fiscal 0.1 pp menor que en 2022 y 1.5 pp menor que en 2021,b,restitucion,−0.1 pp; −1.5 pp,PEF 2022 decreto por ramo (ausente); Cuenta Pública 2021 (ausente),,no_verificable,,,no,"La carpeta trae el PPEF 2022, no el PEF 2022 aprobado; 2021 requiere Cuenta Pública."
V212,Cap. 3 Gasto público presupuestario,3.1 Espacio fiscal (p.23),Per cápita: ingresos 54 mil 282.3; ineludibles 49 mil 501.1; espacio fiscal 4 mil 781.2 pesos; −2.8 % vs 2022; −40.8 % vs 2021 (8 mil 078.8),b,restitucion,"54,282.3; 49,501.1; 4,781.2; −2.8; −40.8",Proyección de población CONAPO (no en carpeta),"Población implícita 7,123,474.0/54,282.3 = 131.2 millones; 54,282.3−49,501.1 = 4,781.2 ✓ aritmética",no_verificable,,,no,Aritmética interna consistente; bases 2022/2021 y población no verificables.
V213,Cap. 3 Gasto público presupuestario,3.1 Gastos ineludibles (p.23),Gastos ineludibles en el PPEF 2023 = 6.4 billones,b,restitucion,6.4 bn,DEC 2023 Anexo 1; PEF 2023 analítico entidades (TG 4 pensiones),"Con los componentes del propio CIEP: 2,144.6 + 1,692.9 + 1,537.3 + 1,121.1 = 6,495.9 mmp = 6.5 bn (20.7 %×31,401.7 = 6,500)",no,≈100 mmp,transcripcion,na,6.4 es inconsistente con el 20.7 % del PIB del mismo párrafo (= 6.5 bn).
V214,Cap. 3 Gasto público presupuestario,3.1 Gastos ineludibles (p.23),"Ineludibles 11.2 % mayores que en el PEF 2022; 20.7 % del PIB, 1.5 pp más que en 2022",b,restitucion,+11.2; 20.7; +1.5 pp,PEF 2022 decreto (ausente; la carpeta trae el PPEF 2022),"20.7 % ✓ (6,495.9/31,401.7); base 2022 no verificable",no_verificable,,,no,Sólo el nivel 2023 es reproducible.
V215,Cap. 3 Gasto público presupuestario,3.1 Gastos ineludibles (p.23),Aportaciones y participaciones 6.8 % del PIB; pensiones 5.4; EPE y ECPD 4.9,b,restitucion,6.8; 5.4; 4.9,"DEC 2023 Anexo 1 (ramos 33 y 28); CGPE p.77, p.80; PEF 2023 analítico (TG 4)","(924,331.7+1,220,271.1)/31,401,700 = 6.83; 1,692,920.9 → 5.39; (678,406.8+439,772.4+1,165,698.8+439,044.4) − pensiones TG4 1,185,529.3 = 1,537,393 → 4.90",si,,,na,"EPE y ECPD netos de pensiones (que van en 'pensiones'); reproducido con PEF aprobado, no proyecto: objeto distinto."
V216,Cap. 3 Gasto público presupuestario,3.1 Gastos ineludibles (p.23),Deuda 3.6 % del PIB,b,restitucion,3.6,CGPE 2023 p.150; DEC 2023 Anexo 8,"Costo financiero 1,079,087.1 = 3.4 % del PIB; 3.6 sólo sumando Adefas (42,033.1)",no,0.2 pp,perimetro,na,Llama 'deuda' al costo financiero + Adefas; los Adefas no son costo de la deuda.
V217,Cap. 3 Gasto público presupuestario,3.1 ¿Quién gasta? (p.23),"Pemex, CFE, IMSS e ISSSTE, cada una con más de 1.4 puntos del PIB, en conjunto 9.2 puntos",b,restitucion,>1.4 c/u; 9.2,DEC 2023 Anexo 1; CGPE p.134,"Programable: Pemex 2.16, CFE 1.40, IMSS 3.71, ISSSTE 1.40 = 8.7; bruto con costo financiero: 2.63 + 1.51 + 3.71 + 1.40 = 9.25",aprox,perímetro (bruto),,na,9.2 reproduce sólo incluyendo el costo financiero de Pemex y CFE; el cuadro 3.1 usa el programable.
V218,Cap. 3 Gasto público presupuestario,3.1 ¿Quién gasta? (p.23),De estos ramos el único con disminución es CFE,a,restitucion,,CGPE 2023 p.148,CFE −6.9; Pemex +1.6; IMSS +9.9; ISSSTE +5.4,si,,,no,
V219,Cap. 3 Gasto público presupuestario,3.1 ¿Quién gasta? (p.23),"Ramos administrativos: 69.1 % en Bienestar, Educación, Salud, Turismo y Defensa; Bienestar +30 % por PBAM; Turismo +111.2 % por Tren Maya",a,restitucion,69.1; +30; +111.2,CGPE 2023 p.80-82 (SHCP),69.1 %; Bienestar +30.0 %; Turismo +111.2 %,si,,,no,
V220,Cap. 3 Gasto público presupuestario,3.1 ¿Para qué se gasta? (p.23),"Se priorizaría pensiones, energía, deuda y gasto federalizado sobre salud, educación e inversión",c,restitucion,,,,,,,na,Juicio en sección descriptiva.
V221,Cap. 3 Gasto público presupuestario,3.1 ¿Para qué se gasta? (p.23-24),"52.6 % de los recursos en tres funciones: protección social 21.1 % (+12.8 %), combustibles y energía 16.8 % (−1.1 %), participaciones 14.7 % (+14.1 %)",b,restitucion,52.6; 21.1; +12.8; 16.8; −1.1; 14.7; +14.1,"CGPE 2023 p.76, p.79, p.85; Tomo I (ausente)","Protección social 21.1 ✓, +12.7 % (CGPE); participaciones 14.7 ✓, +14.0 % (CGPE; 14.1 con 1.0492); combustibles y energía 16.8 y −1.1 no verificables (funcional bruta); 21.1+16.8+14.7 = 52.6 aritmética",aprox,0.1 pp en dos variaciones; 16.8 no verificable,deflactor,no,"Deflactor CIEP 1.0492 explica 12.8 y 14.1. [Remarcado ex post 2026-09-06, corrida 2024, instrucción v3 §2.10: tipo_error=deflactor.]"
V222,Cap. 3 Gasto público presupuestario,3.1 ¿Para qué se gasta? (p.24),"Salud, educación e inversión suman 16.4 % del PPEF",b,restitucion,16.4,"CGPE 2023 p.76, p.80, p.85","Salud 868.2 (10.5 %) + educación (función, neta) 908.9 (11.0 %) + inversión 1,190.1 (14.3 %) = 35.8 %; con las participaciones del propio CIEP: 10.5+11.4+14.3 = 36.2",no,≈20 pp,transcripcion,na,No reproducible con ningún perímetro; anomalía.
V223,Cap. 3 Gasto público presupuestario,3.2 Incidencia (p.24),El presupuesto declarado para poblaciones vulneradas 'no se acerca a los egresos por deuda',c,mixta,,,,,,,na,Juicio.
V224,Cap. 3 Gasto público presupuestario,3.2 Anexos transversales (p.25),"Niñas, niños y adolescentes: 11 % del PPEF",b,mixta,11,DEC 2023 Anexo 18 p.88 (Ejecutivo),"899,447,200,104/8,299,647.8 mdp = 10.8 %",si,,,na,
V225,Cap. 3 Gasto público presupuestario,3.2 Anexos transversales (p.25),Pueblos y comunidades indígenas: 2 % del PPEF,b,mixta,2,DEC 2023 Anexo 10 p.68,"141,353,911,855 → 1.7 %",si,,,na,Redondeo a entero.
V226,Cap. 3 Gasto público presupuestario,3.2 Anexos transversales (p.25),Grupos vulnerables: 5.8 % del PPEF,b,mixta,5.8,DEC 2023 Anexo 14 p.81,"484,340,352,105 → 5.84 %",si,,,na,
V227,Cap. 3 Gasto público presupuestario,3.2 Anexos transversales (p.25),Igualdad entre mujeres y hombres: 4.5 % del PPEF,b,mixta,4.5,DEC 2023 Anexo 13 p.77,"346,077,017,893 → 4.17 %",no,0.3 pp,transcripcion,na,"El '0.9 pp más que 2022' sí es consistente con 4.2 (PPEF 2022: 232,384.6 = 3.3 %)."
V228,Cap. 3 Gasto público presupuestario,3.2 Anexos transversales (p.25),Jóvenes: 6.2 % del PPEF,b,mixta,6.2,DEC 2023 Anexo 17 p.86,"515,946,391,751 → 6.22 %",si,,,na,
V229,Cap. 3 Gasto público presupuestario,3.2 Anexos transversales (p.25),Comparaciones con 2022: NNA 1 pp menos; indígenas y grupos vulnerables misma proporción; igualdad +0.9 pp; jóvenes −0.5 pp,b,mixta,−1; 0; 0; +0.9; −0.5,"PEF 2022 decreto aprobado, anexos transversales (ausente); DEC 2022 = PPEF 2022","Con PPEF 2022 (DEC 2022): NNA 831,097.4/7,088,250.3 = 11.7 %; indígenas 1.8 %; igualdad 3.3 %; jóvenes 6.7 % — consistentes con las diferencias de CIEP salvo verificación del aprobado",no_verificable,,,no,Base 2022 debe ser el PEF aprobado; la carpeta trae el proyecto.
V230,Cap. 3 Gasto público presupuestario,3.2 Anexos transversales (p.25),"Los incrementos de los anexos corresponden a programas del bienestar y proyectos prioritarios, sin perspectivas particulares (SHCP 2022f)",c,mixta,,EM PPEF 2023 (ausente),,,,,na,Juicio apoyado en la EM.
V231,Cap. 3 Gasto público presupuestario,3.2 ODS (p.25),84.3 % de los programas del gasto programable contribuyen a la Agenda 2030; 61.3 % del total de PPs,a,mixta,84.3; 61.3,CGPE 2023 p.78 (SHCP); EM/Tomo I (ausente),84.3 % ✓; 61.3 % no localizado en CGPE,aprox,61.3 no verificable,,na,Primera cifra verificada; la segunda requiere la EM.
V232,Cap. 3 Gasto público presupuestario,3.2 ODS (p.25),ODS 16 con 190 programas vinculados; ODS 4 con 71; ODS 9 con 65,a,mixta,190; 71; 65,EM PPEF 2023 / Tomo I vinculación ODS (ausente),,no_verificable,,,na,
V233,Cap. 3 Gasto público presupuestario,3.2 ODS (p.25),El gasto en educación no sería prioridad dentro del PPEF 2023,c,mixta,,CGPE 2023 p.148: SEP +5.1 % real; p.85 función educación 23.3 % del desarrollo social,,,,,na,Juicio; dato en contra parcial: SEP crece 5.1 % real.
V234,Cap. 3 Gasto público presupuestario,3.2 Cuadro 3.1 (p.26),"Ramos autónomos 158,344.5 mdp, +3.7 %, 0.5 % del PIB (incluye INEGI y TFJA)",a/b,mixta,"158,344.5; +3.7; 0.5",DEC 2023 Anexo 1 p.60; CGPE 2023 p.148,"145,315.9+9,875.4+3,153.2 = 158,344.5; 2022 PEF: 137.8+11.7+3.1 = 152.6 mmp de 2023 → 158.3/152.6 = +3.7 %; 0.50 %",si,,,no,"CGPE reporta autónomos sin INEGI/TFJA: 145.3, +5.4 %."
V235,Cap. 3 Gasto público presupuestario,3.2 Cuadro 3.1 (p.26),"Autónomos individuales: Legislativo 16,461.1 (+4.5); Judicial 79,969.6 (+3.3); INE 24,696.9 (+19.2); CNDH 1,798.3 (−0.5); Cofece 690.0 (+6.7); IFT 1,680.0 (+2.6); INAI 1,065.9 (+3.3); FGR 18,954.2 (+0.5); INEGI 9,875.4 (−15.4); TFJA 3,153.2 (+0.6); % PIB",a,mixta,10 renglones,DEC 2023 Anexo 1 p.60; CGPE 2023 p.148,Montos idénticos al Anexo 1; variaciones idénticas a la columna PEF de p.148; % PIB consistentes,si,,,no,
V236,Cap. 3 Gasto público presupuestario,3.2 Cuadro 3.1 (p.26),"Ramos generales 1,358,664.0 mdp, +6.4 %, 4.3 % del PIB; Aportaciones a Seguridad Social 200,224.9, −0.4 %, 0.6 % PIB",b,mixta,"1,358,664.0; +6.4; 200,224.9; −0.4","DEC 2023 Anexo 1 p.61 (ramo 19 bruto 1,236,422.2; generales programables 2,394,861.3); CGPE p.148 (ramos generales 2,394.9, +7.8 %); Tomo IV ramo 19 (ausente)","Ramo 19 neto de transferencias a IMSS/ISSSTE no publicado en decreto/CGPE; el neteo implícito (1,036,197.3) no coincide con el neteo total del decreto (1,153,171.3) menos 130,002.6",no_verificable,,,no,Perímetro propio no reproducible con la carpeta.
V237,Cap. 3 Gasto público presupuestario,3.2 Cuadro 3.1 (p.26),"Ramo 23 161,324.7 (+14.2 %, 0.5 PIB); ramo 25 72,782.7 (+15.1 %, 0.2); ramo 33 924,331.7 (+6.1 %, 2.9)",a/b,mixta,"161,324.7; +14.2; 72,782.7; +15.1; 924,331.7; +6.1","DEC 2023 Anexo 1 p.61; DEC 2022 Anexo 1 p.54 (PPEF 2022: 134,623.0; 60,244.8; 830,299.6); CGPE 2023 p.79 y p.148 (PPEF = PEF en ramos generales y aportaciones)","161,324.7/(134,623.0×1.0492) = +14.2; 72,782.7/(60,244.8×1.0492) = +15.1; 924,331.7/(830,299.6×1.0492) = +6.1; % PIB 0.51/0.23/2.94",si,,,no,Base PPEF 2022; el CGPE muestra que el PEF 2022 no modificó ramos generales ni aportaciones (934.8 en ambas columnas).
V238,Cap. 3 Gasto público presupuestario,3.2 Cuadro 3.1 (p.26),"Entidades de control directo 1,604,743.2 (+8.6, 5.1); IMSS 1,165,698.8 (+9.9, 3.7); ISSSTE 439,044.4 (+5.4, 1.4)",a,mixta,,DEC 2023 Anexo 1 p.61; CGPE 2023 p.148,Idénticos; 5.11/3.71/1.40 % PIB,si,,,no,
V239,Cap. 3 Gasto público presupuestario,3.2 Cuadro 3.1 (p.26),"EPE 1,118,179.2 (−1.9 %, 3.6 % PIB); Pemex 678,406.8 (+1.6 %); CFE 439,772.4 (−6.9 %)",a,mixta,,DEC 2023 Anexo 1 p.61; CGPE 2023 p.148,Idénticos; 3.56 % PIB,si,,,no,
V240,Cap. 3 Gasto público presupuestario,3.2 Cuadro 3.1 (p.26),Pemex 2.7 % del PIB; CFE 3.9 % del PIB,b,mixta,2.7; 3.9,DEC 2023 Anexo 1; CGPE p.134,"Pemex 678,406.8/31,401,700 = 2.2 (2.6 con costo financiero); CFE 439,772.4 → 1.4 (1.5 bruto); suma EPE 3.6 ✓",no,Pemex +0.5; CFE +2.5 pp,transcripcion,na,Las dos celdas no cuadran con el 3.6 del renglón EPE del mismo cuadro.
V241,Cap. 3 Gasto público presupuestario,3.2 Cuadro 3.1 (p.26),"Ramos administrativos 1,848,328.3 (+16.3 %, 5.9 % PIB) y 26 ramos con monto, variación y % PIB",a,mixta,26 renglones,DEC 2023 Anexo 1 p.60-61; CGPE 2023 p.148 columna PEF,"Montos idénticos al Anexo 1; variaciones idénticas a p.148 (Bienestar 30.0, Turismo 111.2, Semarnat 76.6, Agricultura 20.4, etc.); % PIB consistentes (SEP 1.28, Bienestar 1.30, Defensa 0.36…)",si,,,no,
V242,Cap. 3 Gasto público presupuestario,3.2 Implicaciones (p.26),Gasto dirigido a población de 0 a 4 años = 0.5 % del PIB; a 65 y más = 4.5 % del PIB,b,mixta,0.5; 4.5,Estimación CIEP (anexo NNA vertiente primera infancia; pensiones),,no_verificable,,,na,Requiere los ponderadores CIEP.
V243,Cap. 3 Gasto público presupuestario,3.2 Implicaciones (p.26),El limitado espacio fiscal impide asignar más recursos a sectores con impacto en desarrollo social,c,mixta,,,,,,,na,Juicio.
V244,Cap. 3 Gasto público presupuestario,3.2 Cuadro 3.2 (p.27),"No programable 2,341,391.2 (+21.2 %, 7.5 % PIB); participaciones 1,220,271.1 (+14.0 %, 3.9); Adefas 42,033.1 (+33.5 %, 0.1)",a,mixta,,"DEC 2023 Anexo 1 p.61; CGPE 2023 p.150, p.79","Idénticos; 42,033.1/(30,000×1.0497) = +33.5 %",si,,,no,
V245,Cap. 3 Gasto público presupuestario,3.2 Cuadro 3.2 (p.27),"Deuda pública (ramo 24) 840,943.3 mdp, +38.0 %, 2.7 % del PIB",a/b,mixta,"840,943.3; +38.0; 2.7","DEC 2023 Anexo 1 p.61 y Anexo 8 p.66; PEF 2022 ramo 24 = 580,638.2 (DEC 2022 p.54, confirmado por identidad con CGPE p.150: 580,638.2+38,683.9+142,556.1+29,585.6 = 791,463.8)","840,943.3; 840,943.3/(580,638.2×1.0492) = +38.0 % (+37.9 con 1.050; +38.0 con 1.0497); 2.68 %",si,,,no,'Deuda pública' es el nombre del ramo 24 (costo financiero del GF).
V246,Cap. 3 Gasto público presupuestario,3.2 Cuadro 3.2 (p.27),"Ramo 34 Ahorradores y Deudores 54,216.5 (+33.5 %, 0.2 PIB); costo financiero Pemex 148,086.0 (−1.0 %, 0.5); CFE 35,841.2 (+15.4 %, 0.1)",a/b,mixta,,"DEC 2023 Anexo 1 y 8; DEC 2022 p.54 (38,683.9; 142,556.1; 29,585.6); PEF 2022 analítico entidades (cap. 9000)","54,216.5/(38,683.9×1.0492) = +33.6; 148,086.0/(142,556.1×1.0492) = −1.0; 35,841.2/(29,585.6×1.0492) = +15.5; % PIB 0.17/0.47/0.11",si,,,no,"Base PEF 2022 confirmada por la identidad del costo financiero total (791,463.8)."
V247,Cap. 3 Gasto público presupuestario,3.2 Cuadro 3.2 (p.27),"Gasto bruto total 8,429,650.4 (+11.4 %, 26.8 % PIB); menos transferencias y cuotas al IMSS e ISSSTE 130,002.6 (+0.7 %); gasto neto 8,299,647.8 (+11.6 %, 26.4)",b,mixta,"8,429,650.4; 130,002.6; 8,299,647.8",DEC 2023 Anexo 1 p.62 (neteo) y art. 2; Tomo I (ausente),"Suma de A-E del Anexo 1 = 9,452,819.1; neteo total = 1,153,171.3 (aportaciones ISSSTE + subsidios y transferencias a entidades); el 130,002.6 no es reproducible con el decreto; gasto neto 8,299,647.8 ✓",no_verificable,,,no,"Los 8,429,650.4 y 130,002.6 requieren el desglose del neteo (Tomo I); el neto sí coincide."
V248,Cap. 3 Gasto público presupuestario,3.3 Implicaciones (p.25),"Aunque el gasto neto crece en términos reales, la proporción destinada a bienes y servicios públicos sería menor",c,juicio,,CGPE 2023 p.79: programable 74.0 → 71.8 % del gasto neto,,,,,na,Dato consistente.
V249,Cap. 3 Gasto público presupuestario,3.3 Implicaciones (p.25),"El presupuesto prioriza gasto federalizado, pensiones y costo financiero sobre salud, educación y cuidados; crecen los ineludibles y se reduce el espacio fiscal",c,juicio,,,,,,,na,Juicio; no usa el mediano plazo del CGPE (p.101: costo financiero 3.4 → 2.7 % del PIB en 2028).
V250,Cap. 4 Gasto federalizado,Infografía (p.28),"Gasto federalizado PPEF 2023 $2,432,770.9 mdp; +9.9 % vs PEF 2022; 7.7 % del PIB; 29.3 % del PPEF",a/b,restitucion,"2,432,770.9; +9.9; 7.7; 29.3",CGPE 2023 p.79 (SHCP),"2,432.8 mmp; +9.9 % real; 2,432,770.9/31,401,700 = 7.75 %; /8,299,647.8 = 29.3 %",si,,,no,"Real declarado en el texto de la lámina ('términos reales'), no la unidad."
V251,Cap. 4 Gasto federalizado,Infografía (p.28),Por tipo: participaciones 50.2 %; aportaciones 38.0 %; recursos del ramo 25 3.0 %,b,restitucion,50.2; 38.0; 3.0,"DEC 2023 Anexo 1 (ramos 28, 33, 25); CGPE p.79","1,220,271.1/2,432,770.9 = 50.2; 924,331.7 = 38.0; 72,782.7 = 2.99",si,,,na,CGPE agrupa 33+25 como 'aportaciones' (41.0 %).
V252,Cap. 4 Gasto federalizado,Infografía (p.28),Por tipo: convenios 5.0 %; gasto en el sistema de salud 3.4 %; subsidios del ramo 23 0.5 %,b,restitucion,5.0; 3.4; 0.5,Tomo I / analíticos de gasto federalizado (ausentes); CGPE p.79 'otros conceptos' 215.4 mmp,"Otros conceptos 215.4/2,432.8 = 8.85 % vs 5.0+3.4+0.5 = 8.9 % (consistente en agregado)",no_verificable,,,na,El desglose de 'otros conceptos' no está en el decreto ni en el CGPE.
V253,Cap. 4 Gasto federalizado,Infografía (p.28),Por función: participaciones 50.2; educación 27.3; protección social y vivienda 12.7; salud 8.8; resto 1.0,b,restitucion,50.2; 27.3; 12.7; 8.8; 1.0,DEC 2023 Anexo 22 p.94; nota 13 del CIEP (perímetro),"Protección social (FAM AS 16,637.4 + FAFEF 62,205.7 + FAIS 112,388.0 + FORTAMUN 113,849.8 = 305,080.9) = 12.5 %; educación y salud requieren convenios (Tomo)",no,0.2 pp en protección social,transcripcion,na,El texto de apertura dice educación 27.4 (lámina 27.3): inconsistencia interna menor.
V254,Cap. 4 Gasto federalizado,Apertura (p.30),"Educación 27.4 %, protección social y vivienda 12.7 %, salud 8.8 %, seguridad 0.4 % del gasto federalizado",b,restitucion,27.4; 12.7; 8.8; 0.4,DEC 2023 Anexo 22; Tomo (convenios) ausente,"Seguridad: FASP 8,786.9/2,432,770.9 = 0.36 ✓; protección social 12.5 (ver lámina); educación y salud no verificables",aprox,protección social 0.2 pp,,na,
V255,Cap. 4 Gasto federalizado,4.1 Evolución (p.30),"El gasto federalizado 2023 sigue por debajo de los niveles previos a la pandemia; 2019-2023 −0.01 % real; primer aumento real desde 2020, 2.5 %",b,restitucion,−0.01; +2.5,Cuentas Públicas 2016-2021 (ausentes); nota 14 del CIEP,,no_verificable,,,no,"Mezcla ejercido (2016-2021), aprobado (2022) y proyecto (2023) declarada en nota 14."
V256,Cap. 4 Gasto federalizado,4.1 Evolución (p.30),Participaciones +14.1 % y aportaciones +6.1 % vs aprobado 2022,b,restitucion,+14.1; +6.1,"CGPE 2023 p.79; DEC 2022 Anexo 1 (ramo 33 830,299.6)","Participaciones +14.0 % (CGPE; 14.1 con 1.0492); ramo 33: 924,331.7/(830,299.6×1.0492) = +6.1 % (CGPE 33+25: +6.7 %)",aprox,0.1 pp,deflactor,no," [Remarcado ex post 2026-09-06, corrida 2024, instrucción v3 §2.10: tipo_error=deflactor.]"
V257,Cap. 4 Gasto federalizado,4.2 Incidencia (p.31),"Educación +3.9 %, salud +1.3 %, protección social y vivienda +14.7 %, seguridad +14.5 %",b,mixta,+3.9; +1.3; +14.7; +14.5,PEF 2022 aprobado por fondo y convenio (ausente); DEC 2022 Anexo 22 (PPEF),"Con PPEF 2022: FASSA +1.8; FAM AS+FAFEF+FAIS+FORTAMUN 305,080.9/(256,037.4×1.0492) = +13.6; FASP 8,786.9/(7,988.0×1.0492) = +4.8 (no 14.5)",no_verificable,,,no,Con la base disponible (PPEF 2022) seguridad daría +4.8 % y protección social +13.6 %; conviene revisar.
V258,Cap. 4 Gasto federalizado,4.2 Incidencia (p.31),"Gasto federalizado 7.7 % del PIB, 0.2 más que en 2022 (7.5 %); 29.3 % del gasto neto, 0.5 menos que 2022 (29.8 %)",b,mixta,7.7; 7.5; 29.3; 29.8,"CGPE 2023 p.79 (2,213.6 mmp de 2023 = 2,108.8 corrientes); p.149 (PIB)","2,108.8/28,129.3 = 7.50 % (PIB CGPE 2022); /29,058.3 = 7.26 % (revisado); 2,108.8/7,088.3 = 29.75 %; 2023: 7.75 y 29.3",si,,,no,El 7.5 % usa el PIB de aprobación 2022 (vintage no declarado); con PIB revisado la diferencia sería +0.5 pp. Unidades 'más' y 'menor' expresadas en % en vez de pp.
V259,Cap. 4 Gasto federalizado,4.2 Per cápita (p.31),"CDMX 26,197.5, Campeche 24,754, Colima 24,041.6 pesos per cápita; Edomex 15,809.6, Puebla 16,021.3, Guanajuato 16,030.2",b,mixta,,Distribución por entidad (Tomo / anexos LCF) y CONAPO (ausentes),,no_verificable,,,na,
V260,Cap. 4 Gasto federalizado,4.2 Per cápita (p.31),"Mayores incrementos: Guanajuato 15.2 %, Nayarit 13.0 %, Yucatán 13 %; menores: BCS 6.7 %, Campeche 8.6 %, Oaxaca 8.7 %",b,mixta,,Distribución por entidad 2022 y 2023 (ausentes),,no_verificable,,,no,
V261,Cap. 4 Gasto federalizado,4.2 Per cápita (p.31),"Transferencias per cápita promedio: 5,647.8 pesos educación, 1,286 salud, 2,463.9 protección social",b,mixta,,CONAPO + perímetros nota 13 (ausentes),,no_verificable,,,na,
V262,Cap. 4 Gasto federalizado,4.3 Implicaciones (p.32),82.5 % de los ingresos estatales dependen de transferencias federales; 57 % del presupuesto educativo estatal es federal; salud financiada 10.6 % por subnacionales (CIEP 2022c),a,juicio,82.5; 57; 10.6,CIEP 2022c (fuente propia externa),,no_verificable,,,na,
V263,Cap. 4 Gasto federalizado,4.3 Implicaciones (p.32),Más recursos reafirman la dependencia; vulnerabilidad a choques; impulsar predial y tenencia,c,juicio,,,,,,,na,Juicio.
V264,Cap. 5 Gasto en pensiones,Infografía (p.33),"Gasto en pensiones PPEF 2023 $1,692,920.9 mdp; 5.4 % del PIB; 20.4 % del PPEF; 'más de la quinta parte'",b,restitucion,"1,692,920.9; 5.4; 20.4","CGPE 2023 p.80 (pensiones 1,333.3), p.77 (PAM 335,499.4; PPD 24,077.7)","1,333,343.8 + 335,499.4 + 24,077.7 = 1,692,920.9; 5.39 %; 20.40 %",si,,,na,Perímetro: contributivas (clasificación económica) + PAM + PPD.
V265,Cap. 5 Gasto en pensiones,Infografía (p.33),Variación vs PEF 2022 +12.8 %,b,restitucion,+12.8,"CGPE 2023 p.80 (contributivas +8.4 %), p.105 (PAM +34.3 %); PEF 2022 PPD (ausente; PPEF 2022 18,037.5 en CGPE 2022 p.49)","Contributivas 1,230.5 → 1,333.3 (+8.4); PAM 238.0 → 335.5 (+34.3); PPD 2022 aprobado no en carpeta. Con PPEF 2022: (1,230.5+(238,014.7+18,037.5)×1.0497/1000)/… = +12.4 %",no_verificable,,,no,Reproduce si el PEF 2022 asignó ≈20.1 mmp a PPD (más que el proyecto); requiere PEF 2022 aprobado.
V266,Cap. 5 Gasto en pensiones,Infografía (p.33),Aumento de 12.4 % real en pensiones contributivas del IMSS,b,restitucion,+12.4,"PEF 2022 y 2023 analíticos de entidades (TG 4 pensiones): 636,461.8 → 750,252.1","750,252.1/(636,461.8×1.0492) = +12.4 % (+12.3 con 1.0497)",si,,,no,"PEF aprobado, no proyecto: objeto distinto (el IMSS no fue modificado en 2023)."
V267,Cap. 5 Gasto en pensiones,Infografía (p.33),Aumento de 34.3 % real en la Pensión para el Bienestar de las Personas Adultas Mayores,a,restitucion,+34.3,CGPE 2023 p.105 (SHCP),238.0 → 335.5 mmp: +34.3 % real,si,,,si,
V268,Cap. 5 Gasto en pensiones,Infografía (p.33),"Pensiones contributivas $1,333,343.8; IMSS 56.3 %, ISSSTE 23.2 %, Pemex 5.5 %, CFE 3.9 %, otros 11.1 %",b,restitucion,"1,333,343.8; 56.3; 23.2; 5.5; 3.9; 11.1","CGPE 2023 p.80 (1,333.3); PEF 2023 analítico entidades TG 4: IMSS 750,252.1; ISSSTE 309,763.1; Pemex 73,908.9; CFE 51,605.2","56.27; 23.23; 5.54; 3.87; residuo 147,814.5 = 11.09",si,,,na,"PEF aprobado, no proyecto: objeto distinto."
V269,Cap. 5 Gasto en pensiones,Infografía (p.33),"No contributivas $359,577.1: PAM $335,499.4; PPD $24,077.7",a,restitucion,"359,577.1; 335,499.4; 24,077.7",CGPE 2023 p.77 (SHCP),"335,499.4 + 24,077.7 = 359,577.1",si,,,na,
V270,Cap. 5 Gasto en pensiones,Apertura (p.35),"Total 1.7 bn, +12.8 %; contributivas 1.33 bn, +8.4 %; no contributivas +32.8 %, 359 mil 577 mdp",a/b,restitucion,"1.7; +12.8; 1.33; +8.4; +32.8; 359,577","CGPE 2023 p.80, p.77, p.105; PEF 2022 PPD (ausente)","1,333.3 y +8.4 % ✓; 359,577.1 ✓; +32.8 % implica base 2022 de 258.2 mmp corrientes (PAM 238.0 + PPD ≈20.2); con PPEF 2022 (PPD 18.0): +33.8 %",aprox,contributivas ✓; no contributivas no verificable,,no,Declara real y base aprobado.
V271,Cap. 5 Gasto en pensiones,5.1 Evolución (p.35),Pensiones +6.6 % real anual promedio 2016-2023; 2018-2019 +15.73 %; 2021-2022 +9.1 %; 2022-2023 +12.8 %,b,restitucion,6.6; 15.73; 9.1; 12.8,Cuentas Públicas 2016-2021 (ausentes); CGPE 2023 p.123 (pensiones % PIB 3.2 → 4.2),Serie % PIB p.123: 3.2 (2016) → 4.1 (2022e); p.123 var. real 2022-2016 +31.8 % para 'pensiones y jubilaciones' (perímetro distinto),no_verificable,,,no,
